ID,Target
2,0.14910411130883328
5,0.10646507970479771
6,0.09562571921865479
7,0.09879770692224599
9,0.09636999655452091
11,0.3058226011655304
12,0.10076928570033614
15,0.1658022098585523
16,0.12768416362879875
17,0.10393779915296056
19,0.10903651629860896
21,0.09720986793537287
22,0.10837383193177036
24,0.09988293669178033
27,0.10519458861766665
28,0.0988949740914965
30,0.17365553008797463
33,0.09673638128828574
35,0.09979312462485185
37,0.0990351922918345
38,0.10167946555205015
40,0.22650363222046485
41,0.10009798608518441
44,0.15289432693042457
46,0.164003744434762
47,0.09859910335346322
48,0.09616306898981479
50,0.09671938091510658
52,0.29603977326135067
53,0.09761940426848212
55,0.10293012944928495
57,0.09608980587265964
58,0.10014882470663657
59,0.09920332629295948
62,0.10301004933197053
63,0.10260923325392884
64,0.12108150797451323
65,0.10082588419219783
67,0.10151664307483643
69,0.10273107028896467
70,0.09593079318717937
71,0.10160058426607518
72,0.0959216938910363
73,0.09118738785590977
76,0.11393668662954436
78,0.09724323765435161
79,0.10989735295347641
81,0.09220420955930955
85,0.09734075688571567
86,0.09611653720175795
89,0.10137690723589353
94,0.15553401125830357
96,0.09646429604113663
97,0.0981646044034559
98,0.09633140417154426
99,0.09912198255507601
100,0.4776128080684961
103,0.17195650203169402
104,0.09586539331134855
108,0.09984626725524892
110,0.09565600165277297
112,0.12210415509676241
114,0.10755646982064976
116,0.09918879716466328
117,0.10607747568828842
119,0.09820592931123773
120,0.09641088812651513
121,0.04319740894203712
123,0.11192997039710884
124,0.12714438709185133
126,0.09651189647266417
128,0.0979363879599727
129,0.12008465741728912
133,0.11636936764650002
138,0.10092144399764078
147,0.09979147486658349
149,0.1012796309691564
158,0.09590041332398042
160,0.09725669924278682
164,0.1018958690604542
167,0.1161604169901409
168,0.34233392776749455
174,0.09771323553056085
181,0.15485363076710526
185,0.11427641753091404
187,0.09569803390631801
189,0.10278441160680954
190,0.11119374088066901
194,0.10266197058963111
197,0.1515198515046169
198,0.10147121734989953
201,0.10509142921355372
205,0.10012144623046762
208,0.17693815643554614
211,0.09943482108636656
216,0.1251922567941985
219,0.10639870225132578
223,0.09620743905671607
224,0.1807176069832069
226,0.09896952550556257
229,0.10213897839241853
230,0.10635210388224495
237,0.10162172714506981
238,0.10457771229311436
240,0.11114891440218991
243,0.04478441635977366
245,0.16876702942263969
246,0.6176684888978654
247,0.09658132187335386
248,0.09844933374824974
249,0.09698666045480081
250,0.29983713546291657
251,0.09656265204220871
255,0.10343362658222588
256,0.11544789674339527
257,0.11901952050343001
260,0.2574337003841797
261,0.0939052518337974
263,0.2565459606577517
264,0.3052547886809242
267,0.09956887218617472
268,0.10000173476941661
272,0.09723388641757946
274,0.09841384478847642
275,0.09673637727239495
277,0.3250352557608085
278,0.2412715718987996
280,0.1018143184184955
281,0.09984139058085245
282,0.10648138714732344
283,0.096989394286184
284,0.10193261765275091
286,0.04816133650273452
290,0.09954513094667403
291,0.10395431167943969
293,0.10500186409942018
295,0.11115963933611148
297,0.043825942832895974
298,0.18922352649876006
300,0.09299327943633132
304,0.09409771409712511
305,0.09333495338611583
308,0.09719100545035542
309,0.0985985156082195
310,0.09384094850465478
312,0.10532782149613419
313,0.18679633071893953
315,0.09540926821077927
317,0.12014040220157246
318,0.10724211908680176
321,0.09974094678665191
323,0.10459090316385786
325,0.0996766818286538
326,0.09916948453352738
327,0.09938526943416309
328,0.11244362880781
329,0.09998135459573924
330,0.09514922410693688
331,0.09859076518387877
334,0.10239608642429868
335,0.10301573357921075
336,0.117043731465197
337,0.08907570778678589
338,0.10212181906957696
339,0.09929904980953819
341,0.111207130432674
343,0.1893039619520772
346,0.09711618313455256
348,0.09618369505814212
350,0.1435678296863827
351,0.09301852533559272
352,0.10062393901781999
357,0.10923118131340356
358,0.10138307569323143
360,0.09792655814129785
361,0.09968560075348563
364,0.10447786666267603
365,0.24061685569697172
366,0.10614374805233108
367,0.097522410966501
368,0.09661551095466597
370,0.09581132615857693
372,0.09579762482091908
376,0.09520310599622361
377,0.09654923394806363
379,0.09889170653940713
380,0.09920233808056814
381,0.2053007398933424
385,0.09736102203874725
386,0.125787756978263
389,0.11004656664047999
391,0.12706067718336253
392,0.0963905689600692
393,0.09675183406292232
395,0.10438352389224055
396,0.09720775355320446
397,0.0937116930373203
398,0.11095494201366171
399,0.1005201357016426
400,0.09690776176675789
401,0.09978392582923057
403,0.0987619092589236
405,0.10003310216577142
406,0.10072296096836926
409,0.09722036230392603
411,0.09783645512241243
413,0.09601553465372437
418,0.09525475579301729
419,0.10028975448389119
422,0.10062393901781999
424,0.11091691367405791
425,0.10138095443599408
427,0.09646429604113663
430,0.09554375220400599
431,0.09937534975023976
434,0.10724211908680176
435,0.10675920561746596
437,0.10920367343938037
438,0.08520419830607295
439,0.1364569108801575
442,0.10516272045049352
446,0.10242172605725375
450,0.10995789504540276
451,0.09893243502734556
452,0.09762745766687722
454,0.09557240250456556
455,0.08894183379116649
463,0.09850710485595128
464,0.09733279681260257
465,0.09658987522545442
467,0.25636679200893375
468,0.10241950940872291
470,0.09795061568142577
472,0.11481099802515808
473,0.10010310405939468
475,0.10182436395710102
476,0.09718786986132877
479,0.10009798608518441
481,0.09267353392821046
483,0.1046976656672036
484,0.09669051752368228
486,0.10078479271142211
487,0.09627959089442631
491,0.10412919147937645
494,0.0978492743479484
495,0.0962601514870621
497,0.10160735437377613
498,0.1103972109099915
499,0.10263373152435278
503,0.10799702495139812
504,0.12195502157984481
505,0.09628189528430715
506,0.09864786263210062
507,0.0991235671634619
508,0.12830107703893018
509,0.10472327086895009
510,0.09445612717163201
511,0.3153281075833313
512,0.09571729429786072
516,0.09579795207201663
518,0.11580192533596548
519,0.09551603923161778
520,0.09974950437931422
521,0.0982916967919686
522,0.0941465603976199
524,0.1308885039665505
525,0.12482134312668815
526,0.09470388304434905
528,0.09952797109000214
529,0.10379698867128181
531,0.11504587873282142
532,0.39147737134725186
534,0.10387459960128127
536,0.10161992687991593
539,0.20861250497735045
540,0.10306251891455445
541,0.0958692740794041
542,0.13702955456875798
545,0.09913924087371631
546,0.0959398290955567
552,0.10119796138358367
556,0.09471695365399382
557,0.09611653720175795
559,0.1032215436038616
562,0.10114283050726607
563,0.10151759409821315
565,0.11542689352621403
569,0.09629580984446148
570,0.14380009607737276
574,0.10314001261323716
575,0.09701298516471085
585,0.09818231432928179
589,0.09736892412057993
590,0.09879707241365178
592,0.10059757457103155
593,0.10818896653219509
594,0.0988301035962725
595,0.09936309552421829
597,0.0991799490139341
601,0.09683226534106389
603,0.1112895184516834
604,0.0432500520589396
605,0.10362243915379682
607,0.09607760247572272
608,0.10165261957600805
610,0.10179414605199238
612,0.10513606180000576
613,0.10185790200021638
615,0.09447972648768621
616,0.27224819659805144
617,0.10903189180258922
619,0.09952738531111784
620,0.20670896305098724
621,0.09487482790874535
624,0.10699788150039294
625,0.09864597519495341
628,0.09592226830039785
629,0.19398594063335103
630,0.1541583840201201
632,0.10684429033954891
634,0.09371050698520572
637,0.09966944566179298
638,0.09873736238217756
642,0.1298285940764827
643,0.12398876994648522
644,0.10488804229442356
646,0.09624043820387568
655,0.1325814432446862
660,0.10009025384513312
664,0.1414423413230025
665,0.11165973034137261
666,0.09541580695278948
670,0.11067157706849085
671,0.36053267111523
672,0.15516715702971948
675,0.09561507231086529
676,0.10523897818588968
677,0.11199424188387369
678,0.09535814987453069
680,0.09644941945766047
683,0.2649450312899385
684,0.11969001174760083
685,0.10528996057864778
691,0.1045597146480296
693,0.0947271873088412
696,0.09473532204605835
698,0.04816133650273452
699,0.09963672982195909
700,0.10038364430269633
703,0.09913222823503874
704,0.10215763107754791
705,0.09971557266362374
707,0.2378380402670357
709,0.138451214399813
711,0.2574337003841797
713,0.09920332629295948
716,0.09617351121256942
719,0.09671938091510658
721,0.09747176056660121
722,0.09838192256072267
723,0.1086021021293947
724,0.09674024602256664
727,0.09604888152559547
728,0.10050316970856557
729,0.09530874779053208
733,0.09722036230392603
736,0.10053524787194133
739,0.10767142324566295
742,0.3976490710383395
743,0.10134651045243284
744,0.08978414142489367
745,0.33977493304606654
747,0.09890261035080775
749,0.09906153102936599
750,0.10773108042866089
751,0.10301735628868858
752,0.04452094185850427
755,0.09704047764007764
756,0.0950715086923905
762,0.11254729464881182
763,0.10798215604811684
764,0.10324348677947821
765,0.10646765037607275
766,0.10304101244499536
769,0.1010818298083513
770,0.195753383284472
773,0.09774165796130052
774,0.12590329309112558
776,0.09955260760569681
777,0.09971688016335217
778,0.13318722391363746
779,0.09963689384274772
780,0.095747535150361
781,0.11782623257861437
786,0.1096078017304814
788,0.10971488710268792
794,0.09929496486592763
796,0.34919497864829596
801,0.10471834392973414
802,0.13159252780167235
803,0.09323388990348472
804,0.09487123541407162
805,0.09754658394649518
809,0.13894924301637987
810,0.10881309513466977
817,0.10380771944879932
819,0.09799642556867003
821,0.10236478293912926
824,0.21984808573419806
825,0.09732497254290204
826,0.246134984614939
830,0.09590717869986903
831,0.09784440439272002
832,0.0981968996787945
833,0.10060079484309127
837,0.10076036074576042
839,0.09556541063121744
840,0.09445852974617
841,0.10861944432145468
842,0.09553666143209544
843,0.09586579736214351
844,0.1803761411852616
845,0.1001535966955046
848,0.11189646026712138
853,0.1072917521737122
854,0.09471218260335686
855,0.09638758880773873
856,0.09822345234320314
861,0.09996207385496433
865,0.09979147486658349
866,0.044024516109168715
867,0.10240583101738435
870,0.0962164049171457
871,0.10238825375798605
872,0.09733318125201232
873,0.09943180792169681
874,0.10390355017064332
875,0.09841131481688306
876,0.09487109137110364
879,0.09995921460722279
880,0.09599720083033147
883,0.09745914325316207
884,0.09630105790804613
886,0.1031146664779949
890,0.09658126721646002
892,0.10023519852169097
893,0.1142121836592441
894,0.09810030281935017
895,0.10122940471653577
896,0.10577157006374385
897,0.09560228476526506
899,0.1042923827728659
900,0.0983510129902556
901,0.09269792156101467
902,0.3199932183449105
905,0.1071973051968347
912,0.10569401074090382
914,0.3364806632730315
915,0.1100519656663558
917,0.11015210933533628
918,0.09666480321146866
919,0.09961756846284343
921,0.0985474497632689
922,0.10026118943282024
923,0.09646777749264594
926,0.09551369802283581
929,0.09508536687252671
930,0.09827790875255518
931,0.13448715333905992
937,0.09633182079922721
938,0.10134525416358103
939,0.11300164563194992
941,0.10341440985281894
946,0.045109243409737355
947,0.09663472827686301
950,0.09695968097861607
951,0.09657111546579697
952,0.10389542942445001
953,0.10753267029481292
954,0.09474671068718325
955,0.09935920061679593
956,0.29215382273159646
957,0.11240889058873907
960,0.10305025778825805
963,0.33071353115186036
966,0.10185884867803982
969,0.10084135183813148
971,0.10224818933443189
972,0.09704910657713663
975,0.0986265072585962
980,0.12600554891182042
982,0.3606478097085239
983,0.09503283986029287
985,0.10247981485323289
987,0.10025021974163689
988,0.09670131342018129
991,0.09699016826850182
992,0.043868597527439206
995,0.11568601746247176
996,0.09695273702622761
998,0.09645823593843912
1001,0.2515893079179529
1002,0.09727963535883905
1004,0.09920332629295948
1005,0.10604596055618672
1010,0.09580971970141197
1011,0.09434684460089193
1012,0.09581336717723998
1013,0.10316987746334265
1014,0.09876861924090236
1015,0.10184402189445207
1016,0.1280517279219982
1022,0.09359701173487171
1023,0.10928724038968321
1024,0.09481789649499217
1025,0.10054002377921183
1026,0.22187266609673165
1028,0.09573976490706648
1029,0.09634833919548047
1032,0.10881309513466977
1034,0.10611337737210855
1036,0.09826735677086895
1037,0.09427330820323984
1039,0.10728241788978993
1042,0.09828799723413927
1045,0.09972016081299714
1046,0.10388601656130605
1050,0.11819060745836274
1052,0.10047723497505123
1055,0.09918848560952533
1057,0.08976922392256516
1058,0.09547536900644046
1060,0.0958557046562436
1062,0.0979854862531147
1063,0.11325176857215141
1064,0.1056194680132625
1065,0.10229080411548336
1066,0.09566832502310717
1067,0.12546785810816175
1068,0.0977887043841695
1070,0.1563912738537329
1072,0.09643410451788799
1077,0.22417289009742591
1078,0.10615820149455041
1079,0.09651706962899137
1081,0.11395456256803377
1082,0.2749420177182251
1093,0.09829772588361058
1094,0.10414779751619033
1102,0.10052735898120187
1103,0.13870032472814164
1106,0.09585164807803123
1107,0.2763892060290661
1112,0.11378364173776956
1113,0.0946740815001294
1114,0.10497079171297576
1116,0.10366896436180383
1118,0.11959655541908551
1120,0.10179414605199238
1121,0.11005975826849179
1128,0.09783088562241934
1130,0.12754734779235485
1132,0.09724920399464484
1135,0.09588611414618732
1138,0.1024178270411532
1139,0.09729741576813931
1141,0.10007345744249993
1143,0.16752775917003668
1146,0.10377969936124862
1148,0.10062393901781999
1149,0.1093436669912049
1151,0.09773947036379463
1152,0.10457771229311436
1153,0.09818870654522015
1155,0.1021951329476405
1157,0.09624792181409117
1160,0.10082569808394061
1161,0.09617972410155853
1162,0.15291458247140366
1164,0.15650351430636184
1168,0.098927812365309
1169,0.09660608072715997
1174,0.11919914101151763
1176,0.0915009843839585
1177,0.3311775578093401
1178,0.1056173749867316
1180,0.09571805589006814
1181,0.10141294696920639
1182,0.09948208406487942
1185,0.10366831289887782
1190,0.09672081528590479
1194,0.09630586010291027
1196,0.10197386671643047
1199,0.09722036230392603
1200,0.10347404405915253
1201,0.09688779613159872
1202,0.10468062515079092
1206,0.44851136010488113
1207,0.11078060807118961
1208,0.0953284712807575
1212,0.11682662678956227
1216,0.0955889086787217
1219,0.09838825775003057
1221,0.09770531819415548
1222,0.096120941318765
1225,0.09805036909144849
1227,0.09835923293371839
1230,0.0947443841497724
1231,0.09934146008590272
1232,0.09892330028392564
1233,0.09759703485001235
1234,0.11617317734870575
1235,0.1009516393450372
1236,0.14033236722123027
1237,0.09485238302748084
1238,0.10445304160687668
1239,0.0991100481644121
1240,0.12058999354215202
1241,0.098629521591956
1244,0.12850749989559213
1245,0.1081552520674717
1247,0.09861122722736713
1250,0.10796908597119004
1251,0.09629729165369469
1257,0.09962621170265487
1259,0.09581489112830402
1266,0.10081623273505991
1267,0.40010238006992993
1268,0.09548983951836584
1270,0.23959793364064894
1272,0.10030160085230422
1273,0.2050635894265603
1276,0.10727357341485089
1278,0.09443803134334178
1279,0.10323304622130539
1283,0.10086487458941903
1284,0.10008609926591863
1286,0.09690724146647525
1289,0.10062242413918784
1290,0.09641245459864979
1292,0.11072982497613637
1293,0.12340178723201763
1294,0.4511057017274901
1296,0.47788076974932825
1298,0.09775296184296026
1299,0.1458307623953124
1301,0.09596003511246064
1304,0.10198951497201945
1306,0.09775211531146147
1308,0.10254541463196447
1310,0.10165050461072508
1311,0.09541532155990341
1312,0.10944190758298662
1315,0.09672695472159074
1318,0.13236734907660264
1319,0.09503339519056458
1320,0.09587731605547836
1323,0.09655085846034535
1324,0.0989301696626001
1325,0.10136256745839248
1326,0.1004662180866294
1329,0.2707878772930285
1331,0.10986492468115383
1332,0.09844670787652769
1335,0.09714912521135646
1336,0.30115683965133155
1338,0.10222520662302965
1340,0.137323935730533
1342,0.0959177972661101
1345,0.0981609602101535
1347,0.09481535197412277
1349,0.10008609926591863
1350,0.09924219211920625
1351,0.09664200220824637
1354,0.0894820172843083
1355,0.09839047357502297
1356,0.09924580158728126
1359,0.10564028300661099
1361,0.47053479266222076
1362,0.29420338386555467
1363,0.29603977326135067
1365,0.09994061683014838
1366,0.1013160385353036
1367,0.10047419444461142
1368,0.09700373323923614
1369,0.09537131483907486
1370,0.14033580277926577
1371,0.11287109590877617
1372,0.1788991908573591
1374,0.09785923955554703
1375,0.15577240271502799
1376,0.10979812685849977
1379,0.08976879484877068
1380,0.0972301220842948
1383,0.10062393901781999
1387,0.1119310158539423
1388,0.10259778175560466
1389,0.1481931129092433
1390,0.10139792916305992
1394,0.10358612131631234
1396,0.19933292633844824
1397,0.09708803092192755
1399,0.09946432076066161
1400,0.10737026541487238
1402,0.12056135512833005
1403,0.10195806455226461
1404,0.10292252068182428
1405,0.09905833336862102
1407,0.10337320002330386
1409,0.09733868165547373
1413,0.04472344717705788
1415,0.11069973926435217
1416,0.10673542501338382
1418,0.09628936186795575
1422,0.09625492280480487
1423,0.09647330532569537
1425,0.0899870308302664
1428,0.09965893967819106
1429,0.10036921400424317
1430,0.10062393901781999
1431,0.09847098119298604
1432,0.09803577539746758
1434,0.09580685162607588
1435,0.09577156937334623
1436,0.2924325527225521
1438,0.09695819716772272
1443,0.11298471302068663
1445,0.10093473799453259
1446,0.1328517225742627
1453,0.09900256838306178
1456,0.1020901846067418
1458,0.11604536646437492
1459,0.09562506154985276
1460,0.10884455406124895
1461,0.10502604725095628
1462,0.2831593681995703
1463,0.09998236013786549
1466,0.24659326164251588
1467,0.09848465239721091
1469,0.14323044735573542
1470,0.09471922821884594
1471,0.3349686034051954
1473,0.09604151298684965
1476,0.09764834536103698
1477,0.10433397424984037
1481,0.10062393901781999
1482,0.10477383247088948
1485,0.13573629450500493
1486,0.3306516766255993
1490,0.10377793783388259
