ID,Target
2,0.060574025
5,0.007770512
6,0.00042243657
7,0.000850624
9,0.00014063974
11,0.25315034
12,0.0024889272
15,0.078887746
16,0.03403282
17,0.0044248938
19,0.011348615
21,0.0005546319
22,0.010516952
24,0.0032854022
27,0.005227959
28,0.0009420539
30,0.091488466
33,0.001231807
35,0.0029274889
37,0.0005928989
38,0.001622444
40,0.15466766
41,0.0016511935
44,0.06453246
46,0.0810129
47,0.00084323186
48,0.00045865093
50,0.0011195574
52,0.24165596
53,0.0006879462
55,0.0044105994
57,7.3698786e-05
58,0.0017171074
59,0.0011444581
62,0.003707397
63,0.0071288296
64,0.026329089
65,0.002830506
67,0.0057374313
69,0.0028657329
70,0.0001613709
71,0.00021620777
72,0.0005266676
73,1.3885152e-06
76,0.0146613745
78,0.00019748439
79,0.011684394
81,1.9728313e-05
85,0.00055139995
86,0.00043260056
89,0.0021822792
94,0.06919212
96,0.00034341065
97,0.0017746481
98,0.0001305235
99,0.001147554
100,0.46800116
103,0.08816436
104,8.620099e-05
108,0.0003067445
110,3.0938445e-05
112,0.02695138
114,0.011494639
116,0.00048801178
117,0.0049542133
119,0.00018522292
120,4.2515534e-05
121,3.355379e-05
123,0.014338433
124,0.03447124
126,0.00049408374
128,0.0014382394
129,0.023632858
133,0.02049004
138,0.002681163
147,0.0011783403
149,0.002469081
158,0.00013760358
160,0.0005694431
164,0.0023694648
167,0.018855484
168,0.2994852
174,0.00043269809
181,0.07004131
185,0.018298531
187,0.00013838267
189,0.0040261326
190,0.013268873
194,0.0017475762
197,0.06107033
198,0.0026035504
201,0.0073110405
205,0.0009491484
208,0.09337304
211,0.002504958
216,0.028856685
219,0.0061547477
223,2.7199045e-05
224,0.09761177
226,0.0011172184
229,0.005922972
230,0.009508877
237,0.0020182156
238,0.0065565077
240,0.012714954
243,0.00013564412
245,0.08249211
246,0.6435914
247,6.4045526e-05
248,0.002254404
249,0.0015123067
250,0.24569595
251,0.0005206036
255,0.0034497853
256,0.01874416
257,0.021532727
260,0.19336267
261,0.00021079459
263,0.19224603
264,0.2538181
267,0.00033166038
268,0.00091224944
272,0.0006192358
274,0.00082975643
275,0.0003352584
277,0.27721786
278,0.16729438
280,0.001965461
281,0.0013596804
282,0.0066428776
283,0.00021559247
284,0.002323744
286,0.0028926644
290,0.0026335632
291,0.0054648384
293,0.0064906767
295,0.010686697
297,2.2857295e-05
298,0.1103586
300,0.00037094188
304,7.203886e-05
305,0.0008427311
308,0.0002896106
309,0.002298018
310,4.6211844e-05
312,0.0072156917
313,0.105782636
315,7.0154456e-05
317,0.024507374
318,0.010468927
321,0.0006167373
323,0.0022547997
325,0.0005350905
326,0.0011021559
327,0.003017258
328,0.012863457
329,0.0037258677
330,3.9233557e-05
331,0.0017792543
334,0.0004480153
335,0.000917196
336,0.019905858
337,0.0001826891
338,0.00345051
339,0.0011964776
341,0.011148417
343,0.109694906
346,0.0006384173
348,0.00038014358
350,0.053801768
351,3.3101784e-05
352,0.0028926644
357,0.010903655
358,0.005650336
360,0.0015111385
361,0.0017387335
364,0.0057460936
365,0.17586388
366,0.008388807
367,0.000985381
368,0.0013534732
370,0.0005702491
372,0.00021608062
376,4.0212053e-05
377,0.0005768464
379,0.00092179765
380,0.0011925845
381,0.12879686
385,0.0012092913
386,0.0320131
389,0.012351819
391,0.032899927
392,0.00031040772
393,0.00014949904
395,0.0057179746
396,0.0007996858
397,6.809669e-05
398,0.014413029
399,0.00074417994
400,0.00080375536
401,0.0013996762
403,0.0008886212
405,0.0016655425
406,0.002985739
409,0.00018914377
411,0.0012156571
413,0.00028321726
418,0.0001262631
